fuente_nombre,nombre,categoria,fecha_inicio,hora_inicio,fecha_termino,lugar,comuna,precio_min,link_evento
Ticketplus,SEÑAL,,2026-08-29,20:00:00,,Aiquia Espacio Creativo,Providencia,11309,https://ticketplus.cl/events/senal
Passline,Aura ★ SABADO 29 AGOSTO ★ (+24),,2026-08-29,20:30:00,,"Aura club Av Vitacura 9339, 7650069 Vitacura, Región Metropolitana, Chile",Vitacura,0,https://www.passline.com/eventos/aura-sabado-29-agosto-532210
Passline,Evil Empire V,,2026-08-29,20:30:00,,Bar Oxido Purisima 282,Recoleta,6000,https://www.passline.com/eventos/evil-empire-v
Passline,Ponte en mis zapatos - Noche de Teatro DIVINO MAIPO,,2026-08-29,20:30:00,,"DIVINO MAIPO Santelices 865, Isla de Maipo",Isla de Maipo,15000,https://www.passline.com/eventos/ponte-en-mis-zapatos-noche-de-teatro-divino-maipo
Passline,SURVENTO SONIDO LATINOAMERICANO,,2026-08-29,20:30:00,,"La chimenea Príncipe de Gales 90, Santiago, Región Metropolitana, Chile",Santiago,9500,https://www.passline.com/eventos/survento-sonido-latinoamericano
Ticketplus,Noche de máscaras - Edición invierno,,2026-08-29,20:30:00,2026-08-30,Hotel Las Majadas,Pirque,120000,https://ticketplus.cl/events/noche-de-mascaras-invierno
Ticketplus,Show de stand up-Sala de profes-Sabado 29 de Agosto 20:30hrs,,2026-08-29,20:30:00,,TEATRO CACHAFAZ,Ñuñoa,6600,https://ticketplus.cl/events/show-de-stand-up-sala-de-profes-sabado-29-de-agosto-20-30hrs
Passline,CERATI & SODA - BANDA HOMENAJE PLAN C + DJ PATO FERNÁNDEZ,,2026-08-29,21:00:00,,CLUB AMANDA,,,https://www.passline.com/eventos/cerati-soda-banda-homenaje-plan-c-dj-pato-fernandez
Passline,Evilive Tributo Misfits en Bar Clavero 46 Puente Alto,,2026-08-29,21:00:00,,Bar Clavero 46,,,https://www.passline.com/eventos/evilive-tributo-misfits-en-bar-clavero-46-puente-alto
Passline,La Noche del Roto Chileno Agosto,,2026-08-29,21:00:00,,Peluquería Francesa,,,https://www.passline.com/eventos/la-noche-del-roto-chileno-agosto
Passline,Noche de Rock - Matías Oviedo y su banda,,2026-08-29,21:00:00,,Bar Club Palestino,,,https://www.passline.com/eventos/noche-de-rock-matias-oviedo-y-su-banda
Passline,OSCAR ANDRADE - COME BACK,,2026-08-29,21:00:00,,CLUB CHOCOLATE,,,https://www.passline.com/eventos/oscar-andrade-come-back
Passline,PABLO RUIZ EN CONCIERTO - TOUR SIEMPRE JUNTOS,,2026-08-29,21:00:00,,Teatro Cariola,,,https://www.passline.com/eventos/pablo-ruiz-en-concierto-tour-siempre-juntos
Passline,Recreo de Reinas,,2026-08-29,21:00:00,,"Av. Bernardo O’Higgins 2900, Talagante",,,https://www.passline.com/eventos/recreo-de-reinas
Passline,glam metal fest,,2026-08-29,21:00:00,,Sala RBX,,,https://www.passline.com/eventos/glam-metal-fest
Passline,🎙️💥¡NOCHES DE COMEDIA EN LA PELUQUERÍA!💈,,2026-08-29,21:00:00,,Peluquería Francesa,,,https://www.passline.com/eventos/noches-de-comedia-en-la-peluqueria-542049
Passline,JIRAFAS EN KLUB KROSS,,2026-08-29,21:30:00,,Kross Bar,,,https://www.passline.com/eventos/jirafas-en-klub-kross-537679
Passline,TECHNOBUS - 29 AGOSTO,,2026-08-29,21:30:00,,TECHNOBUS,,,https://www.passline.com/eventos/technobus-29-agosto
Passline,AURA EN METRONOMO,,2026-08-29,22:00:00,,SALA METRONOMO,,,https://www.passline.com/eventos/aura-en-metronomo
Passline,CLUB 30 || SABADO 29 AGOSTO,,2026-08-29,22:00:00,,Bosque Luz,,,https://www.passline.com/eventos/club-30-sabado-29-agosto
Passline,EL SHOW DE LUIS HACHEM EN SANTIAGO,,2026-08-29,22:00:00,,DISTRITO 04,,,https://www.passline.com/eventos/el-show-de-luis-hachem-en-santiago
Passline,The Project X Volumen 4 | Centro Parque | Sábado 29 Agosto,,2026-08-29,22:00:00,,Centro parque,,,https://www.passline.com/eventos/the-project-x-volumen-4-centro-parque-sabado-29-agosto
Passline,killahz b-day,,2026-08-29,22:00:00,,Jammin' Club,,,https://www.passline.com/eventos/killahz-bday
Ticketplus,BODOQUE / TENGO OTRA IDEA - CLUB SAN MIGUEL,,2026-08-29,22:00:00,,CLUB SAN MIGUEL,San Miguel,12100,https://ticketplus.cl/events/bodoque-tengo-otra-idea-club-san-miguel
Ticketplus,Ciclo de Teatro-UNPLUG-Sábado 29 Agosto 22:00 hrs,,2026-08-29,22:00:00,,TEATRO CACHAFAZ,Ñuñoa,16500,https://ticketplus.cl/events/ciclo-de-teatro-unplug-sabado-29-agosto-22-00-hrs
Ticketplus,EXPLICITO VOL.27 - SPOT FREEDOM - SÁBADO 29 DE AGOSTO - 22:00,,2026-08-29,22:00:00,2026-08-30,Freedom,Recoleta,8960,https://ticketplus.cl/events/explicito-vol-27-spot-freedom-sabado-29-de-agosto-22-00
Passline,MIlano The Jungle,,2026-08-29,22:30:00,,,,,https://www.passline.com/eventos/milano-the-jungle
Passline,PAAX - LA FERIA CLUB,,2026-08-29,23:00:00,,La Feria,,,https://www.passline.com/eventos/paax-la-feria-club
Ticketplus,WEEKEND' DANCE Ultrabailable 🎵 SÁBADO 29 AGOSTO ★ Club Subterráneo (+23),,2026-08-29,23:00:00,2026-08-30,Club Subterráneo,Providencia,13200,https://ticketplus.cl/events/wkndance-ultrabailable-sabado-29-agosto-club-subterraneo-23
Passline,FIESTA: TA VIVO MALUCO CON LO MEJOR DEL AXÉ,,2026-08-29,23:30:00,,Porto Alegre Restaurant,,,https://www.passline.com/eventos/fiesta-ta-vivo-maluco-con-lo-mejor-del-axe
Passline,Goes To The Disco - 4 Pistas de Baile:_,,2026-08-29,23:30:00,,Blondie,,,https://www.passline.com/eventos/goes-to-the-disco-4-pistas-de-baile_
MUT — Mercado Urbano Tobalaba,Pan Comido 2026,,2026-08-29,,2026-08-30,"MUT, Piso 4: La Terraza",Providencia,,https://mut.cl/es/evento/pan-comido-2026/
Ticketplus,SERGEJ KRYLOV ¡EL VIRTUOSO DE EUROPA VUELVE A CHILE!,,2026-08-29,,2026-08-30,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,15400,https://ticketplus.cl/events/sergej-krylov-el-virtuoso-de-europa-vuelve-a-chile
Passline,Shoxx vol2,,2026-08-30,03:00:00,,Sala RBX,,,https://www.passline.com/eventos/shoxx-vol2
Passline,3D Printer Party 2026 Dia 2,,2026-08-30,10:00:00,,Omnium,,,https://www.passline.com/eventos/3d-printer-party-2026-dia-2
Passline,Elencos CEINA en Concierto,,2026-08-30,12:00:00,,Centro Cultural Ceina,,,https://www.passline.com/eventos/elencos-ceina-en-concierto
Ticketplus,Pepa en el cerro de las maravillas,,2026-08-30,12:00:00,,"Sala Julieta, Teatro Aleph Chile",La Cisterna,5500,https://ticketplus.cl/events/pepa-en-el-cerro-de-las-maravillas
Passline,El Circo de Tony Caluga en Puente Alto / Vacaciones de invierno,,2026-08-30,15:30:00,,Puente Alto Avenida San Carlos 1863,Puente Alto,5000,https://www.passline.com/eventos/el-circo-de-tony-caluga-en-puente-alto-vacaciones-de-invierno-542587
Passline,"El Principito, Teatro en Factoría Franklin, Especial mes del niño",,2026-08-30,16:00:00,,"Factoria Franklin Franklin, Santiago, Región Metropolitana, Chile",Santiago,5000,https://www.passline.com/eventos/el-principito-teatro-en-factoria-franklin-especial-mes-del-nino-539361
Passline,TOM HOUSE • CLUB FIST • 3ª EDICIÓN,,2026-08-30,17:00:00,,.,,,https://www.passline.com/eventos/tom-house-club-fist-3-edicion
Passline,FLOR DE RAP Y SUS GRANDES EXITOS,,2026-08-30,18:00:00,,DISTRITO 04,,,https://www.passline.com/eventos/flor-de-rap-y-sus-grandes-exitos
Ticketplus,Ciclo de teatro-El animal que habita en mí-Domigo 30 de Agosto 18:30 hrs,,2026-08-30,18:30:00,,TEATRO CACHAFAZ,Ñuñoa,8800,https://ticketplus.cl/events/ciclo-de-teatro-el-animal-que-habita-en-mi-domigo-30-de-agosto-18-30-hrs
Passline,ARRUINARSE,,2026-08-30,20:00:00,,"Teatro Fiebre Teatro Fiebre, Dardignac 0163, Providencia",Providencia,10000,https://www.passline.com/eventos/arruinarse
Passline,FINAL “AMIGAS & RIVALES “ 20 AÑOS,,2026-08-30,20:00:00,,TEATRO CARIOLA,,,https://www.passline.com/eventos/final-amigas-rivales-20-anos
Passline,"OBRA: Si los cerdos no miran al cielo, ¿que hacemos con ellos?",,2026-08-30,20:00:00,,"SALA CLUB DE TEATRO, CHUCRE MANZUR #10",,,https://www.passline.com/eventos/obra-si-los-cernos-no-miran-al-cielo-que-hacemos-con-ellos-542745
Passline,"OBRA: Si los cerdos no miran al cielo, ¿que hacemos con ellos? (+14)",,2026-08-30,20:00:00,,"SALA CLUB DE TEATRO, CHUCRE MANZUR #10 Chucre Manzur #10",Providencia,5000,https://www.passline.com/eventos/obra-si-los-cernos-no-miran-al-cielo-que-hacemos-con-ellos-542740
Passline,JapoñolKai Santiago,,2026-09-02,19:00:00,,Bar el Bosque,,,https://www.passline.com/eventos/japonolkai-santiago
Ticketplus,De Haydn a Mozart,,2026-09-02,19:00:00,,"Aula Magna Biblioteca, Universidad de los Andes",Las Condes,10000,https://ticketplus.cl/events/de-haydn-a-mozart
Passline,LA TRANSA PRESENTA: LANZAMIENTO NUEVO SINGLE - CAMINO AL NUEVO DISCO,,2026-09-02,19:30:00,,Teatro fiebre,,,https://www.passline.com/eventos/la-transa-presenta-lanzamiento-nuevo-single-camino-al-nuevo-disco
Ticketplus,IX Ciclo de Piano • Concierto N°5 • Fantasías,,2026-09-02,19:30:00,,Gran Sala Sinfónica Nacional,Providencia,7260,https://ticketplus.cl/events/ix-ciclo-de-piano-concierto-n-5
Passline,Castillo Ilabaca en Centro Arte Alameda,,2026-09-02,20:00:00,,CENTRO ARTE ALAMEDA,,,https://www.passline.com/eventos/castillo-ilabaca-en-centro-arte-alameda
Passline,Un Son Para Chile - Música que trasciende,,2026-09-02,20:00:00,,Centro Cultural Ceina,,,https://www.passline.com/eventos/un-son-para-chile
Ticketplus,CALUGAS - CÍA. CONEJO DE FUEGO,,2026-09-02,,2026-09-12,TEATRO SIDARTE,Recoleta,3200,https://ticketplus.cl/events/calugas-cia-conejo-de-fuego
Ticketplus,Gladys,,2026-09-02,,2026-09-12,Teatro UC,Ñuñoa,7840,https://ticketplus.cl/events/gladys-2026-07-31-15-16-00-0400
Passline,El Show de Soy Kleiii,,2026-09-03,19:00:00,,Centro Cultural Ceina,,,https://www.passline.com/eventos/el-show-de-soy-kleiii
Passline,LUNA EN LESBOS EDICIÓN ESPECIAL +38 a 50 años.,,2026-09-03,19:00:00,,Cabaret Piraña,,,https://www.passline.com/eventos/luna-en-lesbos-edicion-especial-38-a-50-anos
Passline,"Melancolía - Trepidar, Buen dia Abril y Autodefensa en vivo",,2026-09-03,19:30:00,,Bar Estudio Oculto,,,https://www.passline.com/eventos/melancolia-trepidar-buen-dia-abril-y-autodefensa-en-vivo
Passline,BIENVENIDO SEPTIEMBRE JUNTO A LOS TRICOLORES,,2026-09-03,20:00:00,,BAR VICTORIA,,,https://www.passline.com/eventos/bienvenido-septiembre-junto-a-los-tricolores
Passline,CASAPARLANTE: FiestaParlante!,,2026-09-03,20:00:00,,Alto San Francisco,,,https://www.passline.com/eventos/casaparlante-fiestaparlante
Passline,COLDPLAY • TRIBUTO UNIVERSE,,2026-09-03,20:00:00,,CLUB AMANDA,,,https://www.passline.com/eventos/coldplay-tributo-universe-545142
Passline,ENTRE COMEDIA - Un Show Extravagante,,2026-09-03,20:00:00,,Casa Irarrazaval,,,https://www.passline.com/eventos/entre-comedia-un-show-extravagante
Passline,Lanzamiento The Orbitals,,2026-09-03,20:00:00,,Kross Bar Laguna Mall Sport,,,https://www.passline.com/eventos/lanzamiento-the-orbitals
Ticketplus,Rubio en M100,,2026-09-03,20:00:00,,MATUCANA 100 / TEATRO PRINCIPAL,Estación Central,26488,https://ticketplus.cl/events/rubio-en-m100
Ticketplus,Tony “T.C” Coleman en Chile | Teatro CA660,,2026-09-03,20:00:00,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,23375,https://ticketplus.cl/events/tony-t-c-coleman-en-chile-teatro-ca660
Ticketplus,"Doña Tina Comedy ""Nadie se Atrevió a Tanto"" con Gustavo Becerra y Mariela Montero",,2026-09-03,20:30:00,,Doña Tina,Lo Barnechea,18000,https://ticketplus.cl/events/dona-tina-comedy-nadie-se-atrevio-a-tanto-con-gustavo-becerra-y-mariela-montero
Passline,HieloNegro & Sinasilo en Mibar El lado oscuro del Rock,,2026-09-03,21:00:00,,Mibar,,,https://www.passline.com/eventos/hielonegro-sinasilo-en-mibar-el-lado-oscuro-delnrick
Passline,Inti Illimani en tu Barrio - Fiebre Bar,,2026-09-03,21:00:00,,Bar Teatro Fiebre,,,https://www.passline.com/eventos/inti-illimani-en-tu-barrio-fiebre-bar
Passline,Neociclo Redroom XXI,,2026-09-03,21:30:00,,House of rock and blues,,,https://www.passline.com/eventos/neociclo-redroom-xx
Passline,CHEFAYISSI & KAROLECAROS: en un Sailor Stand Up,,2026-09-03,22:00:00,,Teatro&Bar Happy People,,,https://www.passline.com/eventos/chefayissi-karolecaros-en-un-sailor-stand-up
Passline,Volver a La Ley - Sesiones 88/90 en Ruta 78,,2026-09-03,22:00:00,,BAR RUTA 78,,,https://www.passline.com/eventos/volver-a-la-ley-sesiones-8890-en-ruta-78
Passline,🇨🇱 PRE FIESTAS PATRIAS 🇨🇱 - JUEVES 3 SEP - TEATRO ALICIA 🌴- KINKI X NYX 💥,,2026-09-03,22:00:00,,Teatro Alicia,,,https://www.passline.com/eventos/pre-fiestas-patrias-jueves-3-sep-teatro-alicia-kinki-x-nyx
Ticketplus,Luis Slimming / El Bistro / Maipu / 3 de Septiembre / 22:00 hrs,,2026-09-03,22:00:00,,EL BISTRO,Maipú,19800,https://ticketplus.cl/events/luis-slimming-el-bistro-maipu-3-de-septiembre-22-00-hrs
Passline,SAD RAVE 020 • BRUTALISMUS 3000 EDIT,,2026-09-03,23:30:00,,Blondie,,,https://www.passline.com/eventos/sad-rave-020-brutalismus-3000-edit
Ticketplus,3° EXPO INTERNACIONAL AUTOS CHINOS EN CHILE,,2026-09-03,,2026-09-06,ExpoCenter - Espacio Riesco,Huechuraba,0,https://ticketplus.cl/events/3-expo-internacional-autos-chinos-en-chile
Ticketplus,Las Cacerolas Vacías,,2026-09-03,,2026-09-13,MATUCANA 100 / ESPACIO PATRICIO BUNSTER,Estación Central,4238,https://ticketplus.cl/events/las-cacerolas-vacias
Ticketplus,Los niños del Winnipeg,,2026-09-03,,2026-09-12,Teatro UC,Ñuñoa,7840,https://ticketplus.cl/events/los-ninos-del-winnipeg
Ticketplus,Manuel García: FIN DE GIRA PÁNICO - Gran Sala Sinfónica Nacional,,2026-09-03,,2026-09-10,Gran Sala Sinfónica Nacional,Providencia,34500,https://ticketplus.cl/events/manuel-garcia-fin-de-gira-panico-gran-sala-sinfonica-nacional
Ticketplus,No sé qué rima con te quiero,,2026-09-03,,2026-09-12,Sala Tessier,Recoleta,6720,https://ticketplus.cl/events/no-se-que-rima-con-te-quiero
Ticketplus,"Siempre encuentra casa nueva, un mueble antiguo en la basura",,2026-09-03,,2026-09-12,Teatro ICTUS,Santiago,7560,https://ticketplus.cl/events/siempre-encuentra-casa-nueva-un-mueble-antiguo-en-la-basura
Ticketplus,Vicaría,,2026-09-03,,2026-09-13,MATUCANA100/ MICROSALA,Estación Central,5298,https://ticketplus.cl/events/vicaria
Passline,"Mal Gusto, Stand Up Comedy",,2026-09-04,19:00:00,,Palermo Teatro Bar,,,https://www.passline.com/eventos/mal-gusto-stand-up-comedy
Passline,POLY DÍAZ | Stand Up Comedy - 1ra Función 04/08,,2026-09-04,19:30:00,,CLUB SAN MIGUEL,,,https://www.passline.com/eventos/poly-diaz-stand-up-comedy-1ra-funcion-0408-538656
Ticketplus,La Brígida Orquesta en el Subterraneo + 18,,2026-09-04,20:00:00,,Club Subterraneo,Providencia,18400,https://ticketplus.cl/events/la-brigida-orquesta-en-el-subterraneo-04sept2026
Ticketplus,Luis Slimming / Ruta 78 / Puente Alto / 04 de Septiembre / 20:00 hrs,,2026-09-04,20:00:00,,Bar Ruta 78,Puente Alto,16500,https://ticketplus.cl/events/luis-slimming-ruta-78-puente-alto-04-de-septiembre-20-00-hrs
Ticketplus,Y SIGO AQUIÍ...UN MUSICAL PARA RECORDAR,,2026-09-04,20:00:00,,Teatro Azares - HUERFANOS 2146 SANTIAGO,Santiago,5600,https://ticketplus.cl/events/y-sigo-aquii-un-musical-para-recordar
Ticketplus,Ciclo de teatro-Ánimas de día claro-Viernes 4 Septiembre 22:15 hrs,,2026-09-04,22:15:00,,TEATRO CACHAFAZ,Ñuñoa,8800,https://ticketplus.cl/events/ciclo-de-teatro-animas-de-dia-claro-viernes-4-septiembre-22-15-hrs
Ticketplus,El rucio de los cuchillos,,2026-09-04,,2026-10-10,Teatro Nacional Chileno,Santiago,5300,https://ticketplus.cl/events/el-rucio-de-los-cuchillos-2026-09-09-19-30-00-0300
Ticketplus,Nave del Olvido,,2026-09-04,,2026-09-06,"Sala Julieta, Teatro Aleph Chile",La Cisterna,4950,https://ticketplus.cl/events/nave-del-olvido-2026-09-04-20-00-00-0400
Municipalidad de Penalolen,Seminario Traspaso de Experiencias Metodológicas y Producción Artística del Teatro Musical Social,taller,2026-09-05,10:30:00,,"Centro Cultural Chimkowe, Av. Grecia 8787",Peñalolén,,https://chimkowe.cl/centro-cultural-chimkowe-invita-a-un-seminario-de-teatro-musical-social-junto-a-la-compania-hermanos-ibarra-roa/
Corporacion Cultural de Vitacura,Chile Lindo 2026,,2026-09-05,11:00:00,2026-09-06,Parque Bicentenario de Vitacura,Vitacura,0,https://vitacuracultura.cl/chilelindo/
Ticketplus,Aprende cueca en M100!,,2026-09-05,11:00:00,2026-09-12,MATUCANA 100,Estación Central,16952,https://ticketplus.cl/events/aprende-cueca-en-m100-2026-09-05-11-00-00-0400
MUT — Mercado Urbano Tobalaba,Día del Vino 2026,,2026-09-05,12:00:00,2026-09-06,"MUT, Piso 4: La Terraza",Providencia,,https://mut.cl/es/evento/dia-del-vino-2026/
Ticketplus,LA FONDA DE LA ABUELITA CLEMENTINA - CICLO DE TÍTERES PARA LA FAMILIA 2026,,2026-09-05,12:00:00,,Teatro Azares - HUERFANOS 2146 SANTIAGO,Santiago,4480,https://ticketplus.cl/events/la-fonda-de-la-abuelita-clementina-ciclo-de-titeres-para-la-familia-2026
Ticketplus,Concierto Sinfónico: La Subasta de Yorkshin- Réquiem (Concierto tributo a Hunter X Hunter) // 15:00 hrs,,2026-09-05,15:00:00,,Centro Cultural Ceina,Santiago,20000,https://ticketplus.cl/events/concierto-sinfonico-la-subasta-de-yorkshin-requiem-concierto-tributo-a-hunter-x-hunter-15-00-hrs
Ticketplus,"Mik y Leti, los aventureros del Hipocampo Espacial",,2026-09-05,17:00:00,,"Parroquia Nuestra Señora de Las Mercedes, Los Castaños",Vitacura,3360,https://ticketplus.cl/events/mik-y-leti-los-aventureros-del-hipocampo-espacial-2026-08-05-17-00-00-0400
Ticketplus,Mazapan | Teatro CA660,,2026-09-05,18:00:00,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,16618,https://ticketplus.cl/events/mazapan-teatro-ca660
Ticketplus,Concierto Sinfónico: La Subasta de Yorkshin- Réquiem (Concierto tributo a Hunter X Hunter),,2026-09-05,19:00:00,,Centro Cultural Ceina,Santiago,20000,https://ticketplus.cl/events/concierto-sinfonico-la-subasta-de-yorkshin-requiem-concierto-tributo-a-hunter-x-hunter
Ticketplus,Show de Stand Up-Amigos en la ruta-Sábado 5 de Septiembre a las 19 hrs,,2026-09-05,19:00:00,,TEATRO CACHAFAZ,Ñuñoa,6600,https://ticketplus.cl/events/show-de-stand-up-amigos-en-la-ruta-sabado-5-de-septiembre-a-las-19-hrs
Ticketplus,Underground Session Chile Vol 1,,2026-09-05,20:00:00,2026-09-06,Club Isla Maipú,Maipú,28000,https://ticketplus.cl/events/urderground-session-chile-vol-1
Ticketplus,Luis Slimming / La Cisterna / Terra Restobar / 05 de Septiembre / 22:00 hrs,,2026-09-05,22:00:00,,TERRA RESTOBAR,La Cisterna,16500,https://ticketplus.cl/events/luis-slimming-la-cisterna-terra-restobar-05-de-septiembre-22-00-hrs
Municipalidad de Penalolen,Día Nacional del Circo,,2026-09-05,,,"Calle 3 #5659, Las Torres I",Peñalolén,,https://chimkowe.cl/dia-nacional-del-circo-llega-a-las-torres-i-con-una-jornada-abierta-a-toda-la-comunidad/
Ticketplus,CAZADORES DE CONSTELACIONES,,2026-09-05,,2026-10-31,Planetario Huechuraba,Huechuraba,2000,https://ticketplus.cl/events/cazadores-de-constelaciones
Ticketplus,Fundación Zella: 1er Encuentro de Big-Band,,2026-09-06,18:00:00,,MATUCANA 100 / TEATRO PRINCIPAL,Estación Central,8476,https://ticketplus.cl/events/fundacion-zella-1er-encuentro-de-big-band
Ticketplus,La Patogallina - Viaje a la Luna | Teatro CA660,,2026-09-06,18:00:00,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,21505,https://ticketplus.cl/events/la-patogallina-viaje-a-la-luna-en-teatro-ca660-de-fundacion-corpartes
Ticketplus,DESCUBRIENDO EL UNIVERSO INVISIBLE,,2026-09-06,,2026-10-25,Planetario Huechuraba,Huechuraba,2000,https://ticketplus.cl/events/descubriendo-el-universo-invisible
Ticketplus,DevOpsDays Santiago 2026,,2026-09-08,09:00:00,2026-09-09,Centro de Extensión UC,Santiago,15000,https://ticketplus.cl/events/devopsdays-santiago-2026
Ticketplus,Taller de Clown-Prohibido hacerlo bien,,2026-09-08,10:00:00,2026-09-11,TEATRO CACHAFAZ,Ñuñoa,82500,https://ticketplus.cl/events/taller-de-clown-prohibido-hacerlo-bien
Ticketplus,FERNANDO MILAGROS,,2026-09-09,20:00:00,,Teatro ICTUS,Santiago,12960,https://ticketplus.cl/events/fernando-milagros
Ticketplus,Luis Slimming / La Dehesa / Tío Tomate / 09 de Septiembre / 21:00 hrs.,,2026-09-09,21:00:00,,TIO TOMATE,Lo Barnechea,19800,https://ticketplus.cl/events/luis-slimming-la-dehesa-tio-tomate-09-de-septiembre-21-00-hrs
Ticketplus,LLEVADOS POR EL DESEO Historias de Grindr…/Lospleimovil,,2026-09-09,,2026-09-30,Teatro Lospleimovil,Recoleta,7000,https://ticketplus.cl/events/llevados-por-el-deseo-historias-de-grindr-lospleimovil
Ticketplus,Luis Slimming / Club San Miguel / 10 de Septiembre / 19:30 hrs.,,2026-09-10,19:30:00,,Club de San Miguel,San Miguel,16500,https://ticketplus.cl/events/luis-slimming-club-san-miguel-10-de-septiembre-19-30-hrs
MUT — Mercado Urbano Tobalaba,Fiestas patrias 2026,,2026-09-10,,2026-09-20,"MUT, Piso 1: La Calle",Providencia,,https://mut.cl/es/evento/fiestas-patrias-2026/
Ticketplus,LA PÉRGOLA DE LAS FLORES,,2026-09-10,,2026-09-13,Teatro Azares - HUERFANOS 2146 SANTIAGO,Santiago,6720,https://ticketplus.cl/events/la-pergola-de-las-flores-2026-09-10-20-00-00-0300
Ticketplus,JULIUS POPPER ★ VIERNES 11 SEPTIMEBRE ★ Club Subterráneo,,2026-09-11,18:00:00,,Club Subterraneo,Providencia,8800,https://ticketplus.cl/events/julius-popper-viernes-11-septimebre-club-subterraneo
Ticketplus,SEMANA DE LA CHILENIDAD 2026,,2026-09-12,10:00:00,2026-09-20,Parque Padre Hurtado,La Reina,6571,https://ticketplus.cl/events/semana-de-la-chilenidad-2026
Municipalidad de Penalolen,Seminario Traspaso de Experiencias Metodológicas y Producción Artística del Teatro Musical Social,taller,2026-09-12,10:30:00,,"Centro Cultural Chimkowe, Av. Grecia 8787",Peñalolén,,https://chimkowe.cl/centro-cultural-chimkowe-invita-a-un-seminario-de-teatro-musical-social-junto-a-la-compania-hermanos-ibarra-roa/
Ticketplus,La Previa / Concierto Especial · Épica de Norte a Sur,,2026-09-12,18:00:00,,(Foyer principal) Gran Sala Sinfónica Nacional,Providencia,0,https://ticketplus.cl/events/la-previa-ix-ciclo-de-piano-concierto-n-5-fantasias-2026-09-12-18-00-00-0300
Ticketplus,Concierto especial · Épica de Norte a Sur,,2026-09-12,,,Gran Sala Sinfónica Nacional,Providencia,5500,https://ticketplus.cl/events/concierto-especial-2026-09-11-19-30-00-0300
Ticketplus,El Kabaret de la Última Esperanza,,2026-09-12,,2026-09-13,"Sala Julieta, Teatro Aleph Chile",La Cisterna,4950,https://ticketplus.cl/events/el-kabaret-de-la-ultima-esperanza-2026-09-11-20-00-00-0300
Ticketplus,Viva Chile Sinfónico,,2026-09-12,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,18700,https://ticketplus.cl/events/viva-chile-sinfonico
Ticketplus,La Gran Fonda de Chile 2026,,2026-09-17,12:00:00,2026-09-20,Parque O&#39;Higgins,Santiago,9775,https://ticketplus.cl/events/la-gran-fonda-de-chile-2026
Ticketplus,"STRONG FST - CIRCUS: SELVA, TOBY & MACARENA - SPOT FREEDOM - 22:00 - 18 DE SEPTIEMBRE",,2026-09-18,22:00:00,2026-09-19,Freedom,Recoleta,13440,https://ticketplus.cl/events/strong-enough-circus-selva-toby-spot-freedom-22-00-18-de-septiembre
Ticketplus,FONDA SUBTE 2026 ★ VIERNES 18 SEPTIEMBRE ★ Club Subterráneo,,2026-09-18,23:00:00,2026-09-19,Club Subterraneo,Providencia,16500,https://ticketplus.cl/events/fonda-subte-2026-viernes-18-septiembre-club-subterraneo
Ticketplus,Fonda Plaza 18,,2026-09-18,,2026-09-20,Mallplaza Norte,Huechuraba,16499,https://ticketplus.cl/events/fonda-plaza-18
Ticketplus,Copa davis Chile vs España (CONTENEDOR),,2026-09-19,10:00:00,2026-09-20,Court Central Anita Lizana,Ñuñoa,0,https://ticketplus.cl/events/copa-davis-chile-vs-espana-contenedor
Ticketplus,FONDA SUBTE 2026 ★ SÁBADO 19 SEPTIEMBRE ★ Club Subterráneo,,2026-09-19,23:00:00,2026-09-20,Club Subterraneo,Providencia,16500,https://ticketplus.cl/events/fonda-subte-2026-sabado-19-septiembre-club-subterraneo
Ticketplus,⭐️ PEDRO PASTOR en CHILE - 10 locos años descalzos ⭐️,,2026-09-22,18:00:00,,Club Subterraneo,Providencia,27500,https://ticketplus.cl/events/pedro-pastor-en-chile-10-locos-anos-descalzos
Ticketplus,INTERESTELAR,,2026-09-23,,2026-09-26,Teatro La Memoria,Providencia,5298,https://ticketplus.cl/events/interestelar
Ticketplus,ASTRONAUTIKO ★ JUEVES 24 SEPTIEMBRE ★ Club Subterráneo,,2026-09-24,18:05:00,,Club Subterraneo,Providencia,8800,https://ticketplus.cl/events/astronautiko-jueves-24-septiembre-club-subterraneo
Ticketplus,"VACACIONES DE SUS HIJOS, Stand Up Comedy",,2026-09-24,20:00:00,,Teatro Universidad de Chile,Providencia,43700,https://ticketplus.cl/events/vacaciones-de-sus-hijos-stand-up-comedy
Ticketplus,Milonga Jueves 24 Septiembre 21hrs,,2026-09-24,21:00:00,2026-09-25,TEATRO CACHAFAZ,Ñuñoa,8800,https://ticketplus.cl/events/milonga-jueves-24-septiembre-21hrs
Ticketplus,Recital de Piano Beatrice Berthold | CA660 Las Condes,,2026-09-24,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,14960,https://ticketplus.cl/events/recital-de-piano-beatrice-berthold-ca660-las-condes-2026-09-24-20-00-00-0300
